path,sha1,size,file_description,source_key_timestamp,created_timestamp,modified_timestamp,modified_timestamp2,linker_timestamp,product,company,pe_sizeofimage,version_number,version,language,header_hash,pe_checksum,id,switchbackcontext
C:\Program Files\VMware\VMware Tools\TPAutoConnSvc.exe,0000ffc3aa7909d4e72c360d65a1f45260dffe5c99b7,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:03.689552,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrn.dll,000088466a8eaa198e6ba09c5079bc32d3afcb2687e5,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.033455,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUI.dll,0000b56f3ac8b9c6ff8dcc294561db0645ae745f3917,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.369532,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIchs.dll,00008019be15f3597406b756abb3b859399e5da91adb,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.005090,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIcht.dll,0000dac0d0e2147ba8ff1d26eed730a0c5eefa92b830,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.005090,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIcsy.dll,000091de5bb55c7b88f5bf780632bf9123d2a17b7ea1,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.004322,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIdeu.dll,00009ec8fdfa0630cb64e9976b621931760144246c9c,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.003657,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIell.dll,00002514ffaa63b7c2b1fe62a28c11bf0f5c275ddbdc,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.005910,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIesn.dll,00005cec2b6de5b28ebd58972e41f4342389b0fa0d45,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.006114,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIfra.dll,0000e6b5d8b407fe751fa31e0902288c4140b4da0bdb,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.003810,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIhun.dll,0000c8531860eb11d6b372276043b701a353ee0ea714,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.005910,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIita.dll,000084b1d1f7a58b639505b035c4cc06b6ca8c8e2d47,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.006166,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIjpn.dll,00004c699a5166c98b7a6ed630c1c7661f54d7000fe6,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.004630,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIkor.dll,0000749d833c67980b0feb0d8b9a404602b36388a294,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.005244,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIplk.dll,00007ca3aa5d68224dfc2e4946b820068596c248b021,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.005910,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIptb.dll,00003271d248c2e99d02dea2fecc1e27f15b298f9da7,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.005858,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIrus.dll,00007465de97c56d159c50221d79d1a59ab0a6406df5,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.004425,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUIsve.dll,0000249445d223d9cbe6bafe8112972689fea5a283a7,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.005910,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPPrnUItha.dll,0000c9b437f1132c49e1d1c2bdb48d637f0ab4be1c1f,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.005961,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOGPS\amd64\TPPS.dll,0000080c319bbec6d0f47e8b081d843b3b369a45ffb1,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.012409,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPSvc.dll,0000bdb3316c4468d674a2a9b5f47af6d8a707353886,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:03.542045,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\TPVCGateway.exe,0000790f7247876a5fa44fd439e3eebe70b5cc237222,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:05.828806,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\TPVCGatewaydeu.dll,00004c20f03853fbdd108323d43c5eaee572a3a4590e,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.014354,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPVMMon.dll,00008f757d76ca42bb71bbcdbe1a64acbc437ee22aa6,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:05.821006,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPVMMondeu.dll,0000056f4b9d9ec9b5dc548e1b460da889e44089d76f,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.002722,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPVMMonjpn.dll,00000ee64971890d1322b688f8383fd3a96ea9ceed2a,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:05.999088,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPVMMonUI.dll,00001f3ea810753f972f738ffaa5cb31a481bd1bc614,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:04.006678,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPVMMonUIdeu.dll,0000961c62aaee500b8bb45f74ddde655bd4cbf4f4d5,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:05.999151,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPVMMonUIjpn.dll,000055a90ac317e0cac2bfbd739665a272294008cd6a,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:05.999151,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Windows\system32\TPVMW32.dll,000090c5e28f7eb72ffdff2a700cab475d727702ed91,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:06.010013,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\Common Files\VMware\Drivers\Virtual Printer\TPOG3\amd64\TPWinPrn.dll,0000fe4b35810fa61b2caead3bcae50f93b98261d8a2,,,2017-08-03 11:34:02.263419,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:06:05.955017,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CommAmqpListener.exe,0000b71db14301cbc92f37fe2786256795e0c60c5620,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:26:09.993651,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\ManagementAgentHost.exe,000002ffa9316ebb23bcfe203540a8580f7b41d47a1a,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:25:28.002611,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\gthread-2.0.dll,00007841eb6ace44b74d83539593d2f9ea024dd4cb55,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.000870,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\InstallProvider.exe,0000762252ad7f637fb7178133d7b2e9720d5882c819,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.022067,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CommIntegrationSubsys.dll,00003cdbd5ee90a635959f201c46d1868a10db58ffc7,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.032358,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CafIntegrationSubsys.dll,000047eabc8af9cbfe6dc8de7237cf60a22089c5351a,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.010342,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\Framework.dll,00009ec6afd4d3f55a2facdd4077c5c8a60487d307f8,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.252570,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CommAmqpListener.dll,00004e8789b8e5be4cfab19ad198ebdd454c06be5462,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:13.999437,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\pcre.dll,00009ede5d3f3fb34e38aa0a234012f7a903763e47b9,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.025600,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\glib-2.0.dll,0000e5b1816cde369dfabd379c215db14d85342ee40d,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:13.924019,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\TestInfraProvider.exe,00007dfffb6111e24da38dc8c61f0b26db584e0754b5,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.006451,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\MaIntegrationSubsys.dll,0000211a937116beda773286a92f3fd30b87512f92ff,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.072653,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\rabbitmq.4.dll,0000f898e58fd7367c5d38070a55250f91d0c24c0d9b,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.008858,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\IntegrationSubsys.dll,0000cf2a0c42c3a317680b7c387da3c4b0576d805070,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.046285,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\adal.dll,0000f3d2215184f12b8154e5665f9c1baea9bdc30d24,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:58.804695,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-console-l1-1-0.dll,0000f0dd83e91718926ecc9e9b553d7935b709740e33,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.033043,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-datetime-l1-1-0.dll,00008b8178b83339d0b6f1713e3094d75cee61614765,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.048620,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-debug-l1-1-0.dll,000094bf3194d2318e7bd30fbc35b62c7a4b4d660e14,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.091718,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-errorhandling-l1-1-0.dll,0000fa0f06e6e238228b2f4bd549cda424ddcb754db7,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.146353,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-file-l1-1-0.dll,0000bedb84f57436269411ced1a6ea9001366be12bf6,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.242668,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-file-l1-2-0.dll,00004c6792d5890b0f8073ae3abc92c4bb7f5d5fa1de,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.298933,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-file-l2-1-0.dll,000099f06992232bdcd508cca17a9f650c9a0510cace,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.321908,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-handle-l1-1-0.dll,0000aaf5b2003065d9ca4b5cb4d763dbc80eb8270192,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.347122,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-heap-l1-1-0.dll,0000a42c2e3feea304d19b2a620e3b2f845a38427835,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.401361,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-interlocked-l1-1-0.dll,00004bdd4cb0cc557484dab71a0201917a30aec0eb45,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.459440,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-libraryloader-l1-1-0.dll,0000ce1e51c6f344f1b6f70da1296454a5e02161f786,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.482846,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-localization-l1-2-0.dll,00003d5ec2b6e0ba93a9927445a0022d8a41089cd40f,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.506905,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-memory-l1-1-0.dll,0000ffe1f9f3d98f0f90b04363a94a7f752c68212cd9,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.525914,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-namedpipe-l1-1-0.dll,00005912f0f1c5fa5ca6208ac6e690d19bfbb4850c38,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.625564,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-processenvironment-l1-1-0.dll,0000468a40a93e210349897e0f441ebc7b91331cd9cd,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.724010,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-processthreads-l1-1-0.dll,0000e4b81c84021cde2dc946e12d54806add708efbd4,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.751467,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-processthreads-l1-1-1.dll,00009e40092a47646dad9fcc8dba6469aac48765bf81,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.774773,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-profile-l1-1-0.dll,00002ebdb7fc91efa2da98d9c0ba1f19b139531b8883,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.823986,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-rtlsupport-l1-1-0.dll,00006a25f288b3d833aec15851e7bb9fbe9309b82aa1,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.849149,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-string-l1-1-0.dll,0000b0902fa34116806b86d3a25ab74823df06ac6693,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.912824,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-synch-l1-2-0.dll,0000c1a4b6ea8f4af999aca55e2c0621168aa3ee1989,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.962188,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-sysinfo-l1-1-0.dll,0000eba691ee416b6371f4b6fc497472ebe322345673,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:04:59.984797,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-timezone-l1-1-0.dll,0000e640f45664b75aad21b151567e8f21dfaa051374,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:05:00.006786,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-core-util-l1-1-0.dll,00004da65c790a84afc25a386724b647806d56cf359e,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:05:00.112187,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-crt-conio-l1-1-0.dll,0000ed10c16c37ed573c49d46d6b7518ddce10a5bdef,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:05:00.135068,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-crt-convert-l1-1-0.dll,0000ddc88bf09374b4f479e70f175b1ef0f1c9285305,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:05:00.283961,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-crt-environment-l1-1-0.dll,000057f0b5afad449eb453af8063f4f8432db053a970,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:05:00.305810,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-crt-filesystem-l1-1-0.dll,0000adcf643a9c87dd957376001ec77e940d99627c56,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:05:00.328355,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
c:\users\user\appdata\local\microsoft\onedrive\17.3.6943.0625\api-ms-win-crt-heap-l1-1-0.dll,0000906df6e24c8a24303e239262746fa4381d87c693,,,2017-08-03 11:34:04.654176,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:05:00.393524,1969-12-31 19:00:00,,,,,,,,,0000659b3b63c514582e025e19d3276899150000ffff,
